column,dataset_n,numeric_n,missing_pct_mean,sample_paths
ART,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
EDU,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
ENG,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
HUM,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
MED,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
NAT,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
SOC,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
all_null_columns,2,0,0.75,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv
all_null_count,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv
base_rule,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
context_block,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv
department_rows,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv
exact_strict,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv
exact_token_unique,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv
exclusion_rule,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv
feature_before_encoding_n,2,2,0.0,workbook/p2/p2_4/p4_2_model_readiness/artifacts/P4_MODEL_SPECIFICATION_REGISTRY.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/design_matrix_rank_audit.csv
feature_count,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv
goms_aggregation_method,2,0,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_firm_300plus_trend_per_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_hours_trend_per_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_income_trend_per_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_latest_2019_firm_300plus_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_latest_2019_mean_income_10kkrw,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_latest_2019_permanent_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_latest_2019_weekly_work_hours,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_mapping_confidence,2,0,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_permanent_trend_per_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_profile_end_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_profile_start_year,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_profile_years_n,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_employment_rate_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_firm_300plus_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_hourly_income_proxy,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_industry_hhi,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_industry_top3_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_mean_income_10kkrw,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_permanent_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_professional_highskill_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_public_nonprofit_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_self_employed_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_unstable_pct,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_recent_weekly_work_hours,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_row_qa_status,2,0,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_source_years_observed,2,1,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
goms_year_over_year_review_flag,2,0,0.006981058387033783,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
has_ctx24_context,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
has_goms_context,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
in_employment_source,2,2,0.0,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_4__dept_outcomes_2023_sample.csv
in_grade_source,2,2,0.0,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_4__dept_outcomes_2023_sample.csv
key_column,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_headcount_grain_definition.csv | workbook/p2/p2_4/p4_1_data_contract/artifacts/p4_spine_key_contract.csv
manual_pending,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv
path,2,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/manifest_integrity_audit.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/panel_softmax_readiness.csv
preprocessor,2,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/artifacts/P4_TRANSFORMED_FEATURE_REGISTRY.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/preprocessor_dry_run.csv
rare_category_rate_lt5,2,2,0.7923076923076923,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
registry_reason,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv
requires_major_group_7,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
requires_structure_context,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
sample_EMPLOYMENT_HEALTH,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_EMPLOYMENT_HEALTH_with_structure,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_GRADE_ALL,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_GRADE_ALL_with_structure,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_GRADE_SELECTIVITY,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_GRADE_SELECTIVITY_with_structure,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_JOINT_EMP_PROG,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_JOINT_EMP_PROG_with_structure,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_PROGRESSION_GRADSCHOOL,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_PROGRESSION_GRADSCHOOL_with_structure,2,2,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__model_sample_membership.csv
sample_level_exclusion_rule,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
seed_primary,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv
seed_secondary,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv
source_reported_year_raw_grade,2,2,0.0,workbook/p2/p2_4/dept_outcomes_2023_sample.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_4__dept_outcomes_2023_sample.csv
standard_value,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_campus_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv
target_candidate,2,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_target_candidate_registry.csv
test_n,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
unit,2,0,0.0,workbook/p2/p2_3/shared_handoff/goms_column_registry.csv | workbook/p2/p2_3/shared_handoff/goms_topic_axis_registry.csv
unmatched,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv
usable_rows_n,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
usable_rows_with_structure_n,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
usable_schools_n,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
val_n,2,2,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv
abs_corr_train_validation,1,1,0.41487603305785126,workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv
actual_hash,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/manifest_integrity_audit.csv
actual_mtime,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/manifest_integrity_audit.csv
actual_shape,1,0,0.08108108108108109,workbook/p2/p2_4/p4_1_data_contract/qa/manifest_integrity_audit.csv
actual_test_n,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
actual_train_n,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
actual_usable_rows_n,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
actual_val_n,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
actual_with_structure_n,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
admission_capacity_n_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
admission_yield_ratio_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
admit_per_applicant_ratio_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
admits_n_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
agent,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/logs/code_line_trace.csv
aggregation_method,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__shared_handoff__goms_major_profile_recent.csv
applicants_n_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
artifact_name,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/manifest_integrity_audit.csv
audit_status,1,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv
audit_type,1,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/qa/missingness_selection_audit.csv
axis,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_row_axis_comparison.csv
categorical_input_n,1,1,0.0,workbook/p2/p2_4/p4_2_model_readiness/qa/preprocessor_dry_run.csv
cell,1,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/logs/code_line_trace.csv
cert_분석대상자당자격증취득수,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_분석대상자당자격증취득수_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증미취득률_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증미취득률_pct_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증미취득자_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증미취득자_명_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득률_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득률_pct_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득수_건,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득수_건_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득자_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_자격증취득자_명_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_취득자당자격증취득수,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
cert_취득자당자격증취득수_사분위,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
classification_version,1,0,0.0,workbook/p2/p2_3/shared_handoff/goms_topic_axis_registry.csv
cleaning_policy,1,0,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv
column_name,1,0,0.0,workbook/p2/p2_3/shared_handoff/goms_column_registry.csv
company_공공기관_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_공공기관_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_공공비영리_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_국가및지방_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_국가및지방_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_기타_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_기타_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_대기업_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_대기업_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_대중견기업_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_비영리_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_비영리_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_중견기업_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_중견기업_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_중소기업_pct,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
company_중소기업_명,1,1,0.0,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv
competition_ratio_non_null_rate,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv
complete_duplicate_columns_n,1,1,0.0,workbook/p2/p2_4/p4_2_model_readiness/qa/design_matrix_rank_audit.csv
condition_number,1,1,0.0,workbook/p2/p2_4/p4_2_model_readiness/qa/design_matrix_rank_audit.csv
conservation_status,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d01_count_conservation.csv
cramers_v,1,1,0.9305555555555556,workbook/p2/p2_4/p4_2_model_readiness/qa/missingness_selection_audit.csv
d01_column,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d01_count_conservation.csv
d01_minus_old_15727_csv,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d01_count_conservation.csv
d01_minus_raw_excel,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d01_count_conservation.csv
d01_rows,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_row_axis_comparison.csv
d01_sum,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d01_count_conservation.csv
d07_unique_preview,1,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/goms_d07_d08_exact_comparison.csv
d08_all_null,1,1,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/all_null_feature_audit.csv
