outcome_row_id,school_uid,split,has_structure_context,has_major_group_7_high_medium,has_ctx24_context,has_goms_context,sample_GRADE_ALL,sample_GRADE_ALL_with_structure,sample_GRADE_SELECTIVITY,sample_GRADE_SELECTIVITY_with_structure,sample_EMPLOYMENT_HEALTH,sample_EMPLOYMENT_HEALTH_with_structure,sample_PROGRESSION_GRADSCHOOL,sample_PROGRESSION_GRADSCHOOL_with_structure,sample_JOINT_EMP_PROG,sample_JOINT_EMP_PROG_with_structure
OC2024_09349,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09350,SCH_7d9bb36723df,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09351,SCH_7d9bb36723df,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_09352,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09353,SCH_7d9bb36723df,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09354,SCH_7d9bb36723df,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09355,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09356,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09357,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09358,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09359,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09360,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09361,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09362,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09363,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09364,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09365,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09366,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09367,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09368,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09369,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09370,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09371,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09372,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09373,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09374,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09375,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09376,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09377,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09378,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09379,SCH_7d9bb36723df,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09380,SCH_8792a35991bd,test,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_09381,SCH_8792a35991bd,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09382,SCH_8792a35991bd,test,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09383,SCH_8792a35991bd,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09384,SCH_8792a35991bd,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09385,SCH_8792a35991bd,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09386,SCH_8792a35991bd,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09387,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09388,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09389,SCH_ae7d6447ea08,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09390,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09391,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09392,SCH_ae7d6447ea08,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09393,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09394,SCH_ae7d6447ea08,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_09395,SCH_ae7d6447ea08,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09396,SCH_ae7d6447ea08,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09397,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09398,SCH_ae7d6447ea08,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09399,SCH_ae7d6447ea08,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09400,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09401,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,False,False,True,True,False,False
OC2024_09402,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09403,SCH_f55d29b69bf5,test,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09404,SCH_f55d29b69bf5,test,True,True,True,True,True,True,True,True,False,False,True,True,False,False
OC2024_09405,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09406,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09407,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09408,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09409,SCH_f55d29b69bf5,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09410,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09411,SCH_ea94589fd8d8,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09412,SCH_ea94589fd8d8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09413,SCH_ea94589fd8d8,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09414,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09415,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09416,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09417,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09418,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09419,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09420,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09421,SCH_ea94589fd8d8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09422,SCH_ea94589fd8d8,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09423,SCH_ea94589fd8d8,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09424,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09425,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09426,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09427,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09428,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09429,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09430,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09431,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09432,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09433,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09434,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09435,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09436,SCH_b87e76b8f78a,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09437,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09438,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09439,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09440,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09441,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,True,True,False,False
OC2024_09442,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09443,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09444,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09445,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09446,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09447,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09448,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09449,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09450,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09451,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09452,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09453,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09454,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09455,SCH_b87e76b8f78a,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09456,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09457,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09458,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09459,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09460,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09461,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09462,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09463,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09464,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09465,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09466,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09467,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09468,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09469,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09470,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09471,SCH_b87e76b8f78a,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09472,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09473,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09474,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09475,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09476,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09477,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09478,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09479,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09480,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09481,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09482,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09483,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09484,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09485,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09486,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09487,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09488,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09489,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09490,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09491,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09492,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09493,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09494,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09495,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09496,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09497,SCH_b87e76b8f78a,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09498,SCH_b87e76b8f78a,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09499,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09500,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09501,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09502,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09503,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09504,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09505,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09506,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09507,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09508,SCH_f88bc2b7f75b,train,False,False,False,False,False,False,False,False,False,False,False,False,False,False
OC2024_09509,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09510,SCH_f88bc2b7f75b,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09511,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09512,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09513,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09514,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09515,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09516,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09517,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09518,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09519,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09520,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09521,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09522,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09523,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09524,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09525,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09526,SCH_dd703f1e1d10,val,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09527,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09528,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09529,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09530,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09531,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09532,SCH_dd703f1e1d10,val,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_09533,SCH_dd703f1e1d10,val,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09534,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09535,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09536,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09537,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09538,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09539,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09540,SCH_dd703f1e1d10,val,False,True,True,True,True,False,False,False,False,False,False,False,False,False
OC2024_09541,SCH_dd703f1e1d10,val,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09542,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09543,SCH_dd703f1e1d10,val,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09544,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09545,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09546,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09547,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09548,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09549,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09550,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09551,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09552,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09553,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09554,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09555,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09556,SCH_ff53ff346c39,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_09557,SCH_ff53ff346c39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09558,SCH_ff53ff346c39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09559,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09560,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,False,False,True,True,False,False
OC2024_09561,SCH_ff53ff346c39,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09562,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09563,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09564,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09565,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09566,SCH_ff53ff346c39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09567,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09568,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09569,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09570,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09571,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09572,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09573,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09574,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09575,SCH_ff53ff346c39,train,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09576,SCH_ff53ff346c39,train,False,True,True,True,True,False,False,False,True,False,True,False,True,False
OC2024_09577,SCH_ff53ff346c39,train,False,True,True,True,True,False,True,False,False,False,False,False,False,False
OC2024_09578,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09579,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09580,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09581,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09582,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09583,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09584,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,False,False,False,False,False,False
OC2024_09585,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09586,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09587,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09588,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09589,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09590,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09591,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09592,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09593,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09594,SCH_ff53ff346c39,train,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09595,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09596,SCH_ff53ff346c39,train,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09597,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09598,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09599,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09600,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09601,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09602,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09603,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09604,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09605,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09606,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09607,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09608,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09609,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09610,SCH_7573460df9c1,test,False,True,True,True,True,False,True,False,True,False,True,False,True,False
OC2024_09611,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,False,False,False,False,False,False
OC2024_09612,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
OC2024_09613,SCH_7573460df9c1,test,True,True,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_09614,SCH_7573460df9c1,test,True,True,True,True,True,True,False,False,True,True,True,True,True,True
