outcome_row_id,GRADE_COUNT_READY,RETENTION_COUNT_READY,PROGRESSION_COUNT_READY,COUNT_RELATION_VALID,RATE_RECONCILED,DENOMINATOR_VALID
OC2024_07225,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07226,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07227,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07228,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07229,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07230,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07231,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07232,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07233,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07234,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07235,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07236,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07237,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07238,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07239,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07240,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07241,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07242,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07243,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07244,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07245,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07246,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07247,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07248,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07249,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07250,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07251,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07252,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07253,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07254,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07255,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07256,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07257,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07258,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07259,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07260,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07261,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07262,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07263,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07264,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07265,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07266,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07267,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07268,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07269,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07270,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07271,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07272,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07273,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07274,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07275,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07276,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07277,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07278,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07279,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07280,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07281,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07282,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07283,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07284,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07285,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07286,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07287,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07288,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07289,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07290,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07291,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07292,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07293,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07294,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07295,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07296,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07297,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07298,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07299,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07300,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07301,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07302,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07303,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07304,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07305,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07306,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07307,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07308,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07309,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07310,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07311,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07312,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07313,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07314,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07315,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07316,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07317,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07318,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07319,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07320,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07321,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07322,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07323,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07324,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07325,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07326,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07327,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07328,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07329,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07330,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07331,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07332,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07333,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07334,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07335,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07336,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07337,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07338,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07339,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07340,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07341,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07342,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07343,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07344,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07345,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07346,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07347,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07348,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07349,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07350,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07351,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07352,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07353,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07354,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07355,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07356,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07357,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07358,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07359,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07360,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07361,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07362,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07363,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07364,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07365,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07366,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07367,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07368,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07369,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07370,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07371,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07372,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07373,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07374,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07375,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07376,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07377,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07378,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07379,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07380,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07381,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07382,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07383,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07384,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07385,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07386,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07387,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07388,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07389,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07390,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07391,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07392,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07393,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07394,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07395,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07396,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07397,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07398,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07399,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07400,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07401,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07402,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07403,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07404,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07405,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07406,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07407,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07408,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07409,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07410,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07411,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07412,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07413,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07414,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07415,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07416,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07417,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07418,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07419,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07420,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07421,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07422,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07423,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07424,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07425,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07426,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07427,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07428,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07429,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07430,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07431,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07432,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07433,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07434,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07435,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07436,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07437,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07438,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07439,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07440,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07441,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07442,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07443,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07444,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07445,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07446,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07447,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07448,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07449,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07450,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07451,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07452,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07453,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07454,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_07455,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
