outcome_row_id,headcount_row_id,match_method,match_score,candidate_count,review_needed,match_evidence,candidate_preview,headcount_match_flag,school_name_raw,school_name_std,campus_name_raw,campus_name_std,campus_seq,campus_branch,dept_name_raw,dept_name_std,dept_field_raw,hc_headcount_row_id,hc_school_name_raw,hc_school_name_std,hc_campus_name_raw,hc_campus_name_std,hc_campus_seq,hc_campus_branch,hc_dept_name_raw,hc_dept_name_std,hc_major_group_raw,hc_major_group_7,school_std_match,campus_scope_ok,dept_alt_contains_hc,exact_normalized_validation
OC2024_09122,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,토목공학전공,토목공학전공,토목공학,,,,,,,,,,,,,True,False,
OC2024_09123,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,토목안전환경공학과,토목안전환경공학과,토목안전환경공,,,,,,,,,,,,,True,False,
OC2024_09124,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,특수체육학전공,특수체육학전공,특수체육학,,,,,,,,,,,,,True,False,
OC2024_09125,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,한국수어교육전공,한국수어교육전공,한국수어교육,,,,,,,,,,,,,True,False,
OC2024_09126,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,행정학과,행정학과,행정,,,,,,,,,,,,,True,False,
OC2024_09127,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,행정학전공,행정학전공,행정학,,,,,,,,,,,,,True,False,
OC2024_09128,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,화학공학과,화학공학과,화학공,,,,,,,,,,,,,True,False,
OC2024_09129,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,화학공학전공,화학공학전공,화학공학,,,,,,,,,,,,,True,False,
OC2024_09130,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한경국립대학교,한경국립대학교,,unknown,,,환경공학전공,환경공학전공,환경공학,,,,,,,,,,,,,True,False,
OC2024_09131,HC2024_14304,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,AI소프트웨어학과,True,한국공학대학교,한국공학대학교,,unknown,,,AI소프트웨어학과,ai소프트웨어학과,AI소프트웨어,HC2024_14304,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,AI소프트웨어학과,ai소프트웨어학과,공학계열,ENG,True,True,True,True
OC2024_09132,HC2024_14312,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,IT융합디자인공학과,True,한국공학대학교,한국공학대학교,,unknown,,,IT융합디자인공학과,it융합디자인공학과,IT융합디자인공,HC2024_14312,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,IT융합디자인공학과,it융합디자인공학과,공학계열,ENG,True,True,True,True
OC2024_09133,HC2024_14300,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,게임공학과,True,한국공학대학교,한국공학대학교,,unknown,,,게임공학과,게임공학과,게임공,HC2024_14300,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,게임공학과,게임공학과,공학계열,ENG,True,True,True,True
OC2024_09134,,manual_review,1.0,4,True,multiple exact normalized candidates; campus not sufficiently decisive,경영학부 | 경영학부(경영학전공) | 경영학부 (IT경영전공) | 경영학부(데이터사이언스경영전공),False,한국공학대학교,한국공학대학교,,unknown,,,경영학부 (IT경영전공) | 경영학부(경영학전공) | 경영학부(데이터사이언스경영전공),경영학부it경영전공경영학부경영학전공경영학부데이터사이언스경영전공,경영,,,,,,,,,,,,,True,False,
OC2024_09135,HC2024_14298,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,글로벌융합공학과,True,한국공학대학교,한국공학대학교,,unknown,,,글로벌융합공학과,글로벌융합공학과,글로벌융합공,HC2024_14298,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,글로벌융합공학과,글로벌융합공학과,공학계열,ENG,True,True,True,True
OC2024_09136,HC2024_14273,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,기계공학과,True,한국공학대학교,한국공학대학교,,unknown,,,기계공학과,기계공학과,기계공,HC2024_14273,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,기계공학과,기계공학과,공학계열,ENG,True,True,True,True
OC2024_09137,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,기계설계공학부 | 기계설계공학부(기계설계전공) | 기계설계공학부(지능형모빌리티전공),False,한국공학대학교,한국공학대학교,,unknown,,,기계설계공학부(기계설계전공) | 기계설계공학부(지능형모빌리티전공),기계설계공학부기계설계전공기계설계공학부지능형모빌리티전공,기계설계공,,,,,,,,,,,,,True,False,
OC2024_09138,HC2024_14287,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,나노반도체공학과,True,한국공학대학교,한국공학대학교,,unknown,,,나노반도체공학과,나노반도체공학과,나노반도체공,HC2024_14287,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,나노반도체공학과,나노반도체공학과,공학계열,ENG,True,True,True,True
OC2024_09139,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,디자인공학부 | 디자인공학부(산업디자인공학전공) | 디자인공학부(미디어디자인공학전공),False,한국공학대학교,한국공학대학교,,unknown,,,디자인공학부(미디어디자인공학전공) | 디자인공학부(산업디자인공학전공),디자인공학부미디어디자인공학전공디자인공학부산업디자인공학전공,디자인공,,,,,,,,,,,,,True,False,
OC2024_09140,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,메카트로닉스공학부(메카트로닉스전공) | 메카트로닉스공학부(AI로봇전공) | 메카트로닉스공학부,False,한국공학대학교,한국공학대학교,,unknown,,,메카트로닉스공학부(AI로봇전공) | 메카트로닉스공학부(메카트로닉스전공),메카트로닉스공학부ai로봇전공메카트로닉스공학부메카트로닉스전공,메카트로닉스공,,,,,,,,,,,,,True,False,
OC2024_09141,HC2024_14315,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,생명화학공학과,True,한국공학대학교,한국공학대학교,,unknown,,,생명화학공학과,생명화학공학과,생명화학공,HC2024_14315,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,생명화학공학과,생명화학공학과,자연계열,NAT,True,True,True,True
OC2024_09142,HC2024_14292,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트그린소재공학과,True,한국공학대학교,한국공학대학교,,unknown,,,스마트그린소재공학과,스마트그린소재공학과,스마트그린소재공,HC2024_14292,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트그린소재공학과,스마트그린소재공학과,공학계열,ENG,True,True,True,True
OC2024_09143,HC2024_14306,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트전자공학과,True,한국공학대학교,한국공학대학교,,unknown,,,스마트전자공학과,스마트전자공학과,스마트전자공,HC2024_14306,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트전자공학과,스마트전자공학과,공학계열,ENG,True,True,True,True
OC2024_09144,HC2024_14289,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,신소재공학과,True,한국공학대학교,한국공학대학교,,unknown,,,신소재공학과,신소재공학과,신소재공,HC2024_14289,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,신소재공학과,신소재공학과,공학계열,ENG,True,True,True,True
OC2024_09145,HC2024_14281,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,에너지전기공학과,True,한국공학대학교,한국공학대학교,,unknown,,,에너지전기공학과,에너지전기공학과,에너지전기공,HC2024_14281,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,에너지전기공학과,에너지전기공학과,공학계열,ENG,True,True,True,True
OC2024_09146,HC2024_14293,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,인공지능학과,True,한국공학대학교,한국공학대학교,,unknown,,,인공지능학과,인공지능학과,인공지능,HC2024_14293,한국공학대학교,한국공학대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,인공지능학과,인공지능학과,공학계열,ENG,True,True,True,True
OC2024_09147,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,전자공학부 | 전자공학부(전자공학전공) | 전자공학부(임베디드시스템전공),False,한국공학대학교,한국공학대학교,,unknown,,,전자공학부(임베디드시스템전공) | 전자공학부(전자공학전공),전자공학부임베디드시스템전공전자공학부전자공학전공,전자공,,,,,,,,,,,,,True,False,
OC2024_09148,,manual_review,1.0,3,True,multiple exact normalized candidates; campus not sufficiently decisive,컴퓨터공학부 | 컴퓨터공학부(컴퓨터공학전공) | 컴퓨터공학부(소프트웨어전공),False,한국공학대학교,한국공학대학교,,unknown,,,컴퓨터공학부(소프트웨어전공) | 컴퓨터공학부(컴퓨터공학전공),컴퓨터공학부소프트웨어전공컴퓨터공학부컴퓨터공학전공,컴퓨터공,,,,,,,,,,,,,True,False,
OC2024_09149,HC2024_15369,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,건설및환경공학과,True,한국과학기술원,한국과학기술원,,unknown,,,건설및환경공학과,건설및환경공학과,건설및환경공,HC2024_15369,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,건설및환경공학과,건설및환경공학과,공학계열,ENG,True,True,True,True
OC2024_09150,HC2024_15371,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,기계공학과,True,한국과학기술원,한국과학기술원,,unknown,,,기계공학과,기계공학과,기계공,HC2024_15371,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,기계공학과,기계공학과,공학계열,ENG,True,True,True,True
OC2024_09151,HC2024_15368,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,기술경영학부,True,한국과학기술원,한국과학기술원,,unknown,,,기술경영학부,기술경영학부,기술경영,HC2024_15368,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,기술경영학부,기술경영학부,사회계열,SOC,True,True,True,True
OC2024_09152,HC2024_15364,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,뇌인지과학과,True,한국과학기술원,한국과학기술원,,unknown,,,뇌인지과학과,뇌인지과학과,뇌인지과,HC2024_15364,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,뇌인지과학과,뇌인지과학과,인문계열,HUM,True,True,True,True
OC2024_09153,HC2024_15385,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,물리학과,True,한국과학기술원,한국과학기술원,,unknown,,,물리학과,물리학과,물리,HC2024_15385,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,물리학과,물리학과,자연계열,NAT,True,True,True,True
OC2024_09154,HC2024_15382,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,바이오및뇌공학과,True,한국과학기술원,한국과학기술원,,unknown,,,바이오및뇌공학과,바이오및뇌공학과,바이오및뇌공,HC2024_15382,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,바이오및뇌공학과,바이오및뇌공학과,자연계열,NAT,True,True,True,True
OC2024_09155,HC2024_15374,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,반도체시스템공학과,True,한국과학기술원,한국과학기술원,,unknown,,,반도체시스템공학과,반도체시스템공학과,반도체시스템공,HC2024_15374,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,반도체시스템공학과,반도체시스템공학과,공학계열,ENG,True,True,True,True
OC2024_09156,HC2024_15387,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,산업디자인학과,True,한국과학기술원,한국과학기술원,,unknown,,,산업디자인학과,산업디자인학과,산업디자인,HC2024_15387,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,산업디자인학과,산업디자인학과,예체능계열,ART,True,True,True,True
OC2024_09157,HC2024_15378,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,산업및시스템공학과,True,한국과학기술원,한국과학기술원,,unknown,,,산업및시스템공학과,산업및시스템공학과,산업및시스템공,HC2024_15378,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,산업및시스템공학과,산업및시스템공학과,공학계열,ENG,True,True,True,True
OC2024_09158,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,새내기과정학부(공학계열) | 새내기과정학부(자연계열),False,한국과학기술원,한국과학기술원,,unknown,,,새내기과정학부(공학계열) | 새내기과정학부(자연계열),새내기과정학부공학계열새내기과정학부자연계열,새내기과정,,,,,,,,,,,,,True,False,
OC2024_09159,HC2024_15380,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,생명과학과,True,한국과학기술원,한국과학기술원,,unknown,,,생명과학과,생명과학과,생명과,HC2024_15380,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,생명과학과,생명과학과,자연계열,NAT,True,True,True,True
OC2024_09160,HC2024_15381,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,생명화학공학과,True,한국과학기술원,한국과학기술원,,unknown,,,생명화학공학과,생명화학공학과,생명화학공,HC2024_15381,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,생명화학공학과,생명화학공학과,자연계열,NAT,True,True,True,True
OC2024_09161,HC2024_15384,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,수리과학과,True,한국과학기술원,한국과학기술원,,unknown,,,수리과학과,수리과학과,수리과,HC2024_15384,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,수리과학과,수리과학과,자연계열,NAT,True,True,True,True
OC2024_09162,HC2024_15375,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,신소재공학과,True,한국과학기술원,한국과학기술원,,unknown,,,신소재공학과,신소재공학과,신소재공,HC2024_15375,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,신소재공학과,신소재공학과,공학계열,ENG,True,True,True,True
OC2024_09163,HC2024_15373,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,원자력및양자공학과,True,한국과학기술원,한국과학기술원,,unknown,,,원자력및양자공학과,원자력및양자공학과,원자력및양자공,HC2024_15373,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,원자력및양자공학과,원자력및양자공학과,공학계열,ENG,True,True,True,True
OC2024_09164,HC2024_15365,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,융합인재학부,True,한국과학기술원,한국과학기술원,,unknown,,,융합인재학부,융합인재학부,융합인재,HC2024_15365,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,융합인재학부,융합인재학부,인문계열,HUM,True,True,True,True
OC2024_09165,HC2024_15372,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,전기및전자공학부,True,한국과학기술원,한국과학기술원,,unknown,,,전기및전자공학부,전기및전자공학부,전기및전자공,HC2024_15372,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,전기및전자공학부,전기및전자공학부,공학계열,ENG,True,True,True,True
OC2024_09166,HC2024_15376,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,전산학부,True,한국과학기술원,한국과학기술원,,unknown,,,전산학부,전산학부,전산,HC2024_15376,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,전산학부,전산학부,공학계열,ENG,True,True,True,True
OC2024_09167,HC2024_15370,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,항공우주공학과,True,한국과학기술원,한국과학기술원,,unknown,,,항공우주공학과,항공우주공학과,항공우주공,HC2024_15370,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,항공우주공학과,항공우주공학과,공학계열,ENG,True,True,True,True
OC2024_09168,HC2024_15383,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,화학과,True,한국과학기술원,한국과학기술원,,unknown,,,화학과,화학과,화,HC2024_15383,한국과학기술원,한국과학기술원,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,화학과,화학과,자연계열,NAT,True,True,True,True
OC2024_09169,HC2024_04194,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,가정교육과,True,한국교원대학교,한국교원대학교,,unknown,,,가정교육과,가정교육과,가정교육과,HC2024_04194,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,가정교육과,가정교육과,교육계열,EDU,True,True,True,True
OC2024_09170,HC2024_04180,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,교육학과,True,한국교원대학교,한국교원대학교,,unknown,,,교육학과,교육학과,교육,HC2024_04180,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,교육학과,교육학과,교육계열,EDU,True,True,True,True
OC2024_09171,HC2024_04184,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,국어교육과,True,한국교원대학교,한국교원대학교,,unknown,,,국어교육과,국어교육과,국어교육과,HC2024_04184,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,국어교육과,국어교육과,교육계열,EDU,True,True,True,True
OC2024_09172,HC2024_04195,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,기술교육과,True,한국교원대학교,한국교원대학교,,unknown,,,기술교육과,기술교육과,기술교육과,HC2024_04195,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,기술교육과,기술교육과,교육계열,EDU,True,True,True,True
OC2024_09173,HC2024_04185,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,독어교육과,True,한국교원대학교,한국교원대학교,,unknown,,,독어교육과,독어교육과,독어교육과,HC2024_04185,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,독어교육과,독어교육과,교육계열,EDU,True,True,True,True
OC2024_09174,HC2024_04196,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,물리교육과,True,한국교원대학교,한국교원대학교,,unknown,,,물리교육과,물리교육과,물리교육과,HC2024_04196,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,물리교육과,물리교육과,교육계열,EDU,True,True,True,True
OC2024_09175,HC2024_04202,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,미술교육과,True,한국교원대학교,한국교원대학교,,unknown,,,미술교육과,미술교육과,미술교육과,HC2024_04202,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,미술교육과,미술교육과,교육계열,EDU,True,True,True,True
OC2024_09176,HC2024_04186,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,불어교육과,True,한국교원대학교,한국교원대학교,,unknown,,,불어교육과,불어교육과,불어교육과,HC2024_04186,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,불어교육과,불어교육과,교육계열,EDU,True,True,True,True
OC2024_09177,HC2024_04197,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,생물교육과,True,한국교원대학교,한국교원대학교,,unknown,,,생물교육과,생물교육과,생물교육과,HC2024_04197,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,생물교육과,생물교육과,교육계열,EDU,True,True,True,True
OC2024_09178,HC2024_04198,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,수학교육과,True,한국교원대학교,한국교원대학교,,unknown,,,수학교육과,수학교육과,수학교육과,HC2024_04198,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,수학교육과,수학교육과,교육계열,EDU,True,True,True,True
OC2024_09179,HC2024_04190,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,역사교육과,True,한국교원대학교,한국교원대학교,,unknown,,,역사교육과,역사교육과,역사교육과,HC2024_04190,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,역사교육과,역사교육과,교육계열,EDU,True,True,True,True
OC2024_09180,HC2024_04187,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,영어교육과,True,한국교원대학교,한국교원대학교,,unknown,,,영어교육과,영어교육과,영어교육과,HC2024_04187,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,영어교육과,영어교육과,교육계열,EDU,True,True,True,True
OC2024_09181,HC2024_04181,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,유아교육과,True,한국교원대학교,한국교원대학교,,unknown,,,유아교육과,유아교육과,유아교육과,HC2024_04181,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,유아교육과,유아교육과,교육계열,EDU,True,True,True,True
OC2024_09182,HC2024_04189,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,윤리교육과,True,한국교원대학교,한국교원대학교,,unknown,,,윤리교육과,윤리교육과,윤리교육과,HC2024_04189,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,윤리교육과,윤리교육과,교육계열,EDU,True,True,True,True
OC2024_09183,HC2024_04203,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,음악교육과,True,한국교원대학교,한국교원대학교,,unknown,,,음악교육과,음악교육과,음악교육과,HC2024_04203,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,음악교육과,음악교육과,교육계열,EDU,True,True,True,True
OC2024_09184,HC2024_04191,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,일반사회교육과,True,한국교원대학교,한국교원대학교,,unknown,,,일반사회교육과,일반사회교육과,일반사회교육과,HC2024_04191,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,일반사회교육과,일반사회교육과,교육계열,EDU,True,True,True,True
OC2024_09185,HC2024_04188,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,중국어교육과,True,한국교원대학교,한국교원대학교,,unknown,,,중국어교육과,중국어교육과,중국어교육과,HC2024_04188,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,중국어교육과,중국어교육과,교육계열,EDU,True,True,True,True
OC2024_09186,HC2024_04199,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,지구과학교육과,True,한국교원대학교,한국교원대학교,,unknown,,,지구과학교육과,지구과학교육과,지구과학교육과,HC2024_04199,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,지구과학교육과,지구과학교육과,교육계열,EDU,True,True,True,True
OC2024_09187,HC2024_04192,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,지리교육과,True,한국교원대학교,한국교원대학교,,unknown,,,지리교육과,지리교육과,지리교육과,HC2024_04192,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,지리교육과,지리교육과,교육계열,EDU,True,True,True,True
OC2024_09188,HC2024_04204,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,체육교육과,True,한국교원대학교,한국교원대학교,,unknown,,,체육교육과,체육교육과,체육교육과,HC2024_04204,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,체육교육과,체육교육과,교육계열,EDU,True,True,True,True
OC2024_09189,HC2024_04183,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,초등교육과,True,한국교원대학교,한국교원대학교,,unknown,,,초등교육과,초등교육과,초등교육과,HC2024_04183,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,초등교육과,초등교육과,교육계열,EDU,True,True,True,True
OC2024_09190,HC2024_04193,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,컴퓨터교육과,True,한국교원대학교,한국교원대학교,,unknown,,,컴퓨터교육과,컴퓨터교육과,컴퓨터교육과,HC2024_04193,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,컴퓨터교육과,컴퓨터교육과,교육계열,EDU,True,True,True,True
OC2024_09191,HC2024_04182,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,특수교육과,True,한국교원대학교,한국교원대학교,,unknown,,,특수교육과,특수교육과,특수교육과,HC2024_04182,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,특수교육과,특수교육과,교육계열,EDU,True,True,True,True
OC2024_09192,HC2024_04200,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,화학교육과,True,한국교원대학교,한국교원대학교,,unknown,,,화학교육과,화학교육과,화학교육과,HC2024_04200,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,화학교육과,화학교육과,교육계열,EDU,True,True,True,True
OC2024_09193,HC2024_04201,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,환경교육과,True,한국교원대학교,한국교원대학교,,unknown,,,환경교육과,환경교육과,환경교육과,HC2024_04201,한국교원대학교,한국교원대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,환경교육과,환경교육과,교육계열,EDU,True,True,True,True
OC2024_09194,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한국기술교육대학교,한국기술교육대학교,,unknown,,,강소기업경영학과,강소기업경영학과,강소기업경영,,,,,,,,,,,,,True,False,
OC2024_09195,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한국기술교육대학교,한국기술교육대학교,,unknown,,,고용서비스정책학과,고용서비스정책학과,고용서비스정책,,,,,,,,,,,,,True,False,
OC2024_09196,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한국기술교육대학교,한국기술교육대학교,,unknown,,,기계공학부,기계공학부,기계공,,,,,,,,,,,,,True,False,
OC2024_09197,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,한국기술교육대학교,한국기술교육대학교,,unknown,,,기계설계공학과,기계설계공학과,기계설계공,,,,,,,,,,,,,True,False,
